problem,method,slug,init,seed,epoch,layer_idx,shape,a_target,coeff_a,coeff_b,coeff_c,n_sv,sv_min,sv_p10,sv_median,sv_p90,sv_max,top_energy_frac,effective_rank,participation_rank,tiny_frac
low_frequency,Jordan Muon,jordan_muon,1,988,100,3,32x32,3.445,3.445,-4.775,2.032,32,2.092305351197865e-08,1.441940469248948e-07,2.170226798625663e-05,0.02457194626331333,0.7784266471862793,0.605948889748765,2.3217752919907793,2.0724805914127042,0.78125
low_frequency,Jordan Muon,jordan_muon,1,988,100,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.9999996423721313,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,1,988,250,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,1,988,250,1,32x32,3.445,3.445,-4.775,2.032,32,1.4915043644592174e-09,1.9733382750075635e-08,9.437425205760519e-07,0.004783907439559706,0.7903561592102051,0.6246631462052299,1.9554672808963744,1.8864437244267123,0.84375
low_frequency,Jordan Muon,jordan_muon,1,988,250,2,32x32,3.445,3.445,-4.775,2.032,32,2.269194787629658e-08,1.3833542453767222e-07,9.338489917354309e-06,0.01223194031044842,0.9637762308120728,0.928865022071848,1.3089319274363407,1.1527775369537394,0.78125
low_frequency,Jordan Muon,jordan_muon,1,988,250,3,32x32,3.445,3.445,-4.775,2.032,32,7.712978700169515e-09,8.622616221032331e-08,8.961582125266432e-06,0.00994470338337124,0.9890978336334229,0.978314903605687,1.1175525912782547,1.0443826097938265,0.78125
low_frequency,Jordan Muon,jordan_muon,1,988,250,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,1,988,499,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,1,988,499,1,32x32,3.445,3.445,-4.775,2.032,32,7.978962490717834e-10,1.0831188834714567e-08,2.506130911683613e-07,0.013438814005348859,0.861460268497467,0.7421142862775112,1.794863779177802,1.6232714302717923,0.84375
low_frequency,Jordan Muon,jordan_muon,1,988,499,2,32x32,3.445,3.445,-4.775,2.032,32,5.361200927644916e-10,6.865567669933625e-08,3.97064104618039e-06,0.0358661123551429,0.9163480401039124,0.839694459777288,1.605934696108975,1.3725705898044134,0.78125
low_frequency,Jordan Muon,jordan_muon,1,988,499,3,32x32,3.445,3.445,-4.775,2.032,32,2.2616410966236344e-09,3.4616753552541014e-08,8.004714572962257e-06,0.024143658205866846,0.9702054262161255,0.9412995143107221,1.2722431073023595,1.1248135457632793,0.75
low_frequency,Jordan Muon,jordan_muon,1,988,499,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999993443489075,0.9999993443489075,0.9999993443489075,0.9999993443489075,0.9999993443489075,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,0,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999957084655762,0.9999957084655762,0.9999957084655762,0.9999957084655762,0.9999957084655762,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,0,1,32x32,3.445,3.445,-4.775,2.032,32,4.78668271686189e-10,2.604564897090711e-09,2.0336210937443866e-08,0.00016484137240695455,0.995366632938385,0.9907558917268906,1.0539445231008642,1.0186591858985534,0.90625
low_frequency,Jordan Muon,jordan_muon,2,989,0,2,32x32,3.445,3.445,-4.775,2.032,32,1.3556587796781372e-10,2.2019063905531768e-09,2.2059372106753017e-08,7.956141862450768e-05,0.9975051879882812,0.9950186201593326,1.0319019428948148,1.0100124130718013,0.90625
low_frequency,Jordan Muon,jordan_muon,2,989,0,3,32x32,3.445,3.445,-4.775,2.032,32,4.5434590117965357e-11,1.1724254456169094e-09,2.631598583491268e-08,3.0187476150445106e-05,0.9995924234390259,0.9991865027426097,1.0066283354808303,1.0016283192782747,0.9375
low_frequency,Jordan Muon,jordan_muon,2,989,0,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,25,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999920725822449,0.9999920725822449,0.9999920725822449,0.9999920725822449,0.9999920725822449,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,25,1,32x32,3.445,3.445,-4.775,2.032,32,1.1138133748644918e-09,4.643141249260908e-09,2.2587903458770597e-07,0.0015583189495373532,0.9968006610870361,0.9936125995192228,1.0398626923453436,1.012857419573887,0.875
low_frequency,Jordan Muon,jordan_muon,2,989,25,2,32x32,3.445,3.445,-4.775,2.032,32,1.2686643402481934e-10,7.951388614202414e-09,4.459505476006598e-07,0.0025667522568255698,0.9988547563552856,0.9977115695150324,1.016913412691837,1.0045879525119905,0.84375
low_frequency,Jordan Muon,jordan_muon,2,989,25,3,32x32,3.445,3.445,-4.775,2.032,32,8.966151154865543e-10,7.807737834042428e-09,2.133182661623323e-07,0.001623554364778103,0.9994277954101562,0.9988567203170842,1.0092826203252123,1.0022893790127918,0.875
low_frequency,Jordan Muon,jordan_muon,2,989,25,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.9999996423721313,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,100,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999991059303284,0.9999991059303284,0.9999991059303284,0.9999991059303284,0.9999991059303284,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,100,1,32x32,3.445,3.445,-4.775,2.032,32,4.624504779116023e-09,1.9949181151446285e-08,2.6036387907879543e-06,0.01646278025582436,0.9273315668106079,0.8599441739199339,1.5401376042581454,1.3202213041869948,0.84375
low_frequency,Jordan Muon,jordan_muon,2,989,100,2,32x32,3.445,3.445,-4.775,2.032,32,1.2575674723791508e-08,2.4100748277078313e-07,3.19458440571907e-05,0.11840683398768331,0.9183434844017029,0.8433556725613279,1.7633992473704698,1.381810722173226,0.75
low_frequency,Jordan Muon,jordan_muon,2,989,100,3,32x32,3.445,3.445,-4.775,2.032,32,4.564129341133594e-08,1.5589469910537447e-07,1.9039650396734942e-05,0.07310452950187044,0.9349039196968079,0.8740463972159547,1.6215387322330614,1.2959656543285363,0.78125
low_frequency,Jordan Muon,jordan_muon,2,989,100,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,250,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,250,1,32x32,3.445,3.445,-4.775,2.032,32,5.551114679036573e-09,2.209803167119162e-08,7.999774140898808e-07,0.0042557274282444355,0.8515188097953796,0.7250847893110032,1.8096797084800833,1.664073666617624,0.875
low_frequency,Jordan Muon,jordan_muon,2,989,250,2,32x32,3.445,3.445,-4.775,2.032,32,6.2275624657104345e-09,2.4139467313943896e-07,2.2972449187363964e-05,0.02735616723075514,0.9339760541915894,0.8723123189308827,1.4896357640947697,1.287885937028401,0.78125
low_frequency,Jordan Muon,jordan_muon,2,989,250,3,32x32,3.445,3.445,-4.775,2.032,32,2.370530971518292e-08,1.7516606192202745e-07,2.4344438315893058e-05,0.028181662410497698,0.9662845730781555,0.9337069557193842,1.2969804801479583,1.1418237951470525,0.71875
low_frequency,Jordan Muon,jordan_muon,2,989,250,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,499,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,1.0,1.0,1.0,0.0
low_frequency,Jordan Muon,jordan_muon,2,989,499,1,32x32,3.445,3.445,-4.775,2.032,32,7.269010948718346e-10,4.453816471183813e-09,6.686300935143663e-08,0.0033114469784777676,0.97702556848526,0.9545791512271279,1.2062959813071699,1.095001495935818,0.875
low_frequency,Jordan Muon,jordan_muon,2,989,499,2,32x32,3.445,3.445,-4.775,2.032,32,6.249253559076351e-09,1.7653403538986366e-08,1.1917598214949976e-06,0.0175060053355992,0.965157687664032,0.9315298027784092,1.30399712841227,1.1468317372696522,0.8125
low_frequency,Jordan Muon,jordan_muon,2,989,499,3,32x32,3.445,3.445,-4.775,2.032,32,1.3815256716398494e-09,2.866507866627899e-08,6.447473424486816e-06,0.038536153733730344,0.9086748957633972,0.8256908271791636,1.6392999568683981,1.4081519947935124,0.75
low_frequency,Jordan Muon,jordan_muon,2,989,499,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.9999996423721313,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,0,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999960064888,0.9999960064888,0.9999960064888,0.9999960064888,0.9999960064888,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,0,1,32x32,3.867,3.867,-4.4,1.399,32,3.0104010950715576e-10,1.2800381421484985e-09,1.7454270029304553e-08,0.0009472763611256619,0.9930638670921326,0.9861774227006886,1.0756657492426043,1.0280272266360628,0.875
low_frequency,FastNS Muon,fastns_muon,0,1087,0,2,32x32,3.867,3.867,-4.4,1.399,32,2.0154633170732517e-11,2.4388165931199524e-09,2.2471928318168466e-08,0.0001473828617861276,0.9984428286552429,0.9968895743236775,1.0212913378199002,1.006240204210199,0.9375
low_frequency,FastNS Muon,fastns_muon,0,1087,0,3,32x32,3.867,3.867,-4.4,1.399,32,8.243688370823676e-11,2.083854355738879e-09,2.6848663736700473e-08,3.72976274462645e-05,0.9998948574066162,0.9997920314817439,1.0019732640577221,1.0004160235457156,0.9375
low_frequency,FastNS Muon,fastns_muon,0,1087,0,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,0.9999988079071045,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,25,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999949336051941,0.9999949336051941,0.9999949336051941,0.9999949336051941,0.9999949336051941,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,25,1,32x32,3.867,3.867,-4.4,1.399,32,1.8044430394326127e-09,7.665112145005538e-09,1.2004929672571052e-07,0.0008742962760152305,0.9976658225059509,0.995337337997549,1.0302548439735908,1.0093689764148193,0.90625
low_frequency,FastNS Muon,fastns_muon,0,1087,25,2,32x32,3.867,3.867,-4.4,1.399,32,4.277531107099719e-10,9.962777625105446e-09,4.4767126894385e-07,0.0008177227398846307,0.9995331764221191,0.9990673315482034,1.0077813034693701,1.0018672352359155,0.90625
low_frequency,FastNS Muon,fastns_muon,0,1087,25,3,32x32,3.867,3.867,-4.4,1.399,32,6.583708023200074e-10,8.055194911094078e-09,2.8565252563339527e-07,0.0005493757373187699,0.9999131560325623,0.999827008335175,1.0017707009754577,1.0003460541085387,0.90625
low_frequency,FastNS Muon,fastns_muon,0,1087,25,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,0.9999995231628418,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,100,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,100,1,32x32,3.867,3.867,-4.4,1.399,32,1.4167328421521574e-09,2.4323249370183933e-08,1.3386152772909554e-06,0.002100753883132715,0.9761378169059753,0.9528453626339378,1.2164175690582308,1.0988747766225715,0.875
low_frequency,FastNS Muon,fastns_muon,0,1087,100,2,32x32,3.867,3.867,-4.4,1.399,32,4.305486456246399e-08,1.792469532801988e-07,9.137324468611041e-06,0.008686963282525554,0.9750151634216309,0.9506551474000072,1.2261108413994877,1.1037134467210838,0.8125
low_frequency,FastNS Muon,fastns_muon,0,1087,100,3,32x32,3.867,3.867,-4.4,1.399,32,1.3705681034537065e-08,1.1168882565470995e-07,9.709551704872865e-06,0.008065064204856764,0.9923503994941711,0.984760219625602,1.0853844106435648,1.0309646777473083,0.8125
low_frequency,FastNS Muon,fastns_muon,0,1087,100,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,250,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,0.9999990463256836,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,250,1,32x32,3.867,3.867,-4.4,1.399,32,3.792545388847657e-09,2.473979012762584e-08,1.6551187798086175e-06,0.01229466660879554,0.9673033356666565,0.9356763983834987,1.2817405742256522,1.1371618237632322,0.84375
low_frequency,FastNS Muon,fastns_muon,0,1087,250,2,32x32,3.867,3.867,-4.4,1.399,32,1.5013780441108793e-08,3.605480344504031e-07,1.9528403754520696e-05,0.03980553131550553,0.9381479024887085,0.8801227056924055,1.5043864822193558,1.2710376650433486,0.78125
low_frequency,FastNS Muon,fastns_muon,0,1087,250,3,32x32,3.867,3.867,-4.4,1.399,32,2.4564029033058432e-08,2.4661713382556627e-07,3.0397741284104995e-05,0.033576742373406916,0.9708890914916992,0.9426266408808708,1.280622296079067,1.1222402588713587,0.75
low_frequency,FastNS Muon,fastns_muon,0,1087,250,4,1x32,3.867,3.867,-4.4,1.399,1,0.999999463558197,0.999999463558197,0.999999463558197,0.999999463558197,0.999999463558197,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,499,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999982118606567,0.9999982118606567,0.9999982118606567,0.9999982118606567,0.9999982118606567,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,0,1087,499,1,32x32,3.867,3.867,-4.4,1.399,32,6.056381507413278e-10,1.2045301556184996e-08,4.750346960236129e-07,0.007980268559185804,0.9675509929656982,0.9361564599417338,1.2729515033077707,1.1358714271086994,0.875
low_frequency,FastNS Muon,fastns_muon,0,1087,499,2,32x32,3.867,3.867,-4.4,1.399,32,6.414026643142279e-08,3.73284808574681e-07,1.6382753528887406e-05,0.026239742524921915,0.963718831539154,0.9287563582369296,1.323479960662126,1.153524266629713,0.78125
low_frequency,FastNS Muon,fastns_muon,0,1087,499,3,32x32,3.867,3.867,-4.4,1.399,32,1.2022861817229114e-08,2.924395687387005e-07,4.317727689340245e-05,0.033396976627409494,0.9878221154212952,0.975794389117671,1.1406158406999785,1.0498187121999452,0.75
low_frequency,FastNS Muon,fastns_muon,0,1087,499,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,0.9999991655349731,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,0,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999942779541016,0.9999942779541016,0.9999942779541016,0.9999942779541016,0.9999942779541016,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,0,1,32x32,3.867,3.867,-4.4,1.399,32,2.854799452389756e-10,1.6620204323913869e-09,1.9209761781269208e-08,2.68627126644106e-05,0.9996263980865479,0.9992548235223819,1.0061490722900335,1.0014914677605136,0.90625
low_frequency,FastNS Muon,fastns_muon,1,1088,0,2,32x32,3.867,3.867,-4.4,1.399,32,1.4881171295222373e-10,2.1976765518516574e-09,2.5610073173254477e-08,9.805897826709065e-06,0.9999251961708069,0.9998516652881805,1.0014609265960162,1.0002967136023855,0.9375
low_frequency,FastNS Muon,fastns_muon,1,1088,0,3,32x32,3.867,3.867,-4.4,1.399,32,3.158205251138635e-12,1.5100308115023609e-09,1.9510462578864463e-08,1.415396291548635e-06,0.9999942779541016,0.9999894696429372,1.0001314882486387,1.0000210609367244,0.9375
low_frequency,FastNS Muon,fastns_muon,1,1088,0,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,25,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999895691871643,0.9999895691871643,0.9999895691871643,0.9999895691871643,0.9999895691871643,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,25,1,32x32,3.867,3.867,-4.4,1.399,32,2.81501266741202e-09,1.3150891398083786e-08,5.504761588781548e-07,0.008343847282230869,0.9932852387428284,0.9866185017941614,1.082012300867561,1.0271906211625217,0.84375
low_frequency,FastNS Muon,fastns_muon,1,1088,25,2,32x32,3.867,3.867,-4.4,1.399,32,1.5377156215024002e-09,2.8277553987265945e-08,2.1785349417768884e-06,0.024305532034486585,0.9959293007850647,0.9918794231980572,1.055040812358664,1.0164034388070176,0.8125
low_frequency,FastNS Muon,fastns_muon,1,1088,25,3,32x32,3.867,3.867,-4.4,1.399,32,6.747403080709091e-09,1.9192421518710036e-08,8.409159875100158e-07,0.00800898137968035,0.9987040162086487,0.9974136529038035,1.0197701841481386,1.0051884123420098,0.84375
low_frequency,FastNS Muon,fastns_muon,1,1088,25,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999985694885254,0.9999985694885254,0.9999985694885254,0.9999985694885254,0.9999985694885254,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,100,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999982714653015,0.9999982714653015,0.9999982714653015,0.9999982714653015,0.9999982714653015,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,100,1,32x32,3.867,3.867,-4.4,1.399,32,3.5273524101597786e-09,5.831467433381476e-08,4.4338248699205e-06,0.006503873551264413,0.8002360463142395,0.6403781870430243,1.945174383059438,1.8585478653464216,0.8125
low_frequency,FastNS Muon,fastns_muon,1,1088,100,2,32x32,3.867,3.867,-4.4,1.399,32,5.68583367055453e-08,3.26473681866446e-07,3.209978967788629e-05,0.018601862713694597,0.8834419846534729,0.7804703067730032,1.7670436237048324,1.5311347828140522,0.75
low_frequency,FastNS Muon,fastns_muon,1,1088,100,3,32x32,3.867,3.867,-4.4,1.399,32,5.2636792702287494e-08,2.2908693892986777e-07,3.3884894037328195e-05,0.014560052147135162,0.9312469959259033,0.8672221482080227,1.5095169838187001,1.3010706992133243,0.75
low_frequency,FastNS Muon,fastns_muon,1,1088,100,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999995827674866,0.9999995827674866,0.9999995827674866,0.9999995827674866,0.9999995827674866,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,250,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999993443489075,0.9999993443489075,0.9999993443489075,0.9999993443489075,0.9999993443489075,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,250,1,32x32,3.867,3.867,-4.4,1.399,32,1.5687745547054988e-09,1.6813162595497033e-08,6.738722220234195e-07,0.009270635433495057,0.9325333833694458,0.869618541884244,1.5305888092821258,1.2976980850733273,0.84375
low_frequency,FastNS Muon,fastns_muon,1,1088,250,2,32x32,3.867,3.867,-4.4,1.399,32,4.247674656454592e-09,1.5775149648789012e-07,7.3185899509553565e-06,0.02147513646632435,0.9568387866020203,0.9155407640378421,1.3825735765011864,1.1850887034134987,0.78125
low_frequency,FastNS Muon,fastns_muon,1,1088,250,3,32x32,3.867,3.867,-4.4,1.399,32,9.03098040794248e-09,2.2723763350995796e-07,1.0512026165088173e-05,0.020180328097194458,0.9903201460838318,0.9807344792500611,1.1147673889825735,1.039434516605076,0.78125
low_frequency,FastNS Muon,fastns_muon,1,1088,250,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,499,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,0.9999994039535522,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,1,1088,499,1,32x32,3.867,3.867,-4.4,1.399,32,1.2571322871579582e-09,1.0478563439164647e-08,2.8986236344508143e-07,0.004025185131467883,0.9223151206970215,0.8506655604763345,1.5507208624838476,1.3424987929593932,0.84375
low_frequency,FastNS Muon,fastns_muon,1,1088,499,2,32x32,3.867,3.867,-4.4,1.399,32,8.958735087105651e-09,1.852888644293671e-07,1.1569859452720266e-05,0.04354598745703703,0.7877694964408875,0.620581433500509,2.2674332058750766,2.011215097114016,0.78125
low_frequency,FastNS Muon,fastns_muon,1,1088,499,3,32x32,3.867,3.867,-4.4,1.399,32,2.1605604416663482e-08,1.7160968752705232e-07,2.6296493160771206e-05,0.058914551883936,0.8931123614311218,0.7976504123099768,1.7749588801557323,1.4906225298364126,0.71875
low_frequency,FastNS Muon,fastns_muon,1,1088,499,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,0.9999998211860657,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,0,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999948740005493,0.9999948740005493,0.9999948740005493,0.9999948740005493,0.9999948740005493,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,0,1,32x32,3.867,3.867,-4.4,1.399,32,2.8683016031760822e-11,1.0793925087071444e-09,1.872333754704414e-08,4.251471467569e-05,0.9996522665023804,0.9993064646674757,1.0058329893959324,1.0013880551102885,0.90625
low_frequency,FastNS Muon,fastns_muon,2,1089,0,2,32x32,3.867,3.867,-4.4,1.399,32,5.018943594059522e-12,7.805515900294324e-10,1.378424263620559e-08,1.5833223307026894e-05,0.9999262690544128,0.999853661884844,1.0014460333677546,1.0002927193842894,0.90625
low_frequency,FastNS Muon,fastns_muon,2,1089,0,3,32x32,3.867,3.867,-4.4,1.399,32,2.663941289782201e-10,1.135785743233697e-09,2.181418512492428e-08,7.084416205316318e-06,0.9999916553497314,0.9999843921408104,1.00018887465593,1.0000312162080935,0.9375
low_frequency,FastNS Muon,fastns_muon,2,1089,0,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999995827674866,0.9999995827674866,0.9999995827674866,0.9999995827674866,0.9999995827674866,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,25,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999856948852539,0.9999856948852539,0.9999856948852539,0.9999856948852539,0.9999856948852539,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,25,1,32x32,3.867,3.867,-4.4,1.399,32,1.1206650052386635e-09,8.436062337580098e-09,1.9730931910544314e-07,0.0024325497390236747,0.999302327632904,0.9986058625365862,1.0110278656558034,1.0027924413258327,0.875
low_frequency,FastNS Muon,fastns_muon,2,1089,25,2,32x32,3.867,3.867,-4.4,1.399,32,5.93217086564124e-10,1.6595289764609333e-08,9.676782042333798e-07,0.00445572168100626,0.999627947807312,0.9992571695667987,1.0063973856899824,1.0014868599930888,0.84375
low_frequency,FastNS Muon,fastns_muon,2,1089,25,3,32x32,3.867,3.867,-4.4,1.399,32,4.206724746325108e-09,1.8607811469451007e-08,1.023228804797327e-06,0.004176197282504298,0.9993909597396851,0.9987845489722652,1.0098678587438776,1.0024341187079695,0.875
low_frequency,FastNS Muon,fastns_muon,2,1089,25,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999992251396179,0.9999992251396179,0.9999992251396179,0.9999992251396179,0.9999992251396179,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,100,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,0.9999989867210388,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,100,1,32x32,3.867,3.867,-4.4,1.399,32,3.0604589973393104e-09,3.587164982832292e-08,2.954004003186128e-06,0.003845487209036951,0.9043948650360107,0.8179304713060991,1.6615695766953162,1.429909490218951,0.84375
low_frequency,FastNS Muon,fastns_muon,2,1089,100,2,32x32,3.867,3.867,-4.4,1.399,32,1.779465463869201e-08,1.9629821395028558e-07,2.448333725624252e-05,0.01449522343464198,0.9153991341590881,0.8379559983776667,1.581538869718866,1.3745305559845535,0.8125
low_frequency,FastNS Muon,fastns_muon,2,1089,100,3,32x32,3.867,3.867,-4.4,1.399,32,1.6196022301073754e-08,2.644207853563785e-07,1.8124939742847346e-05,0.012932226946577452,0.9717901945114136,0.9443771445466042,1.2555227425643012,1.1177979086844831,0.78125
low_frequency,FastNS Muon,fastns_muon,2,1089,100,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,250,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999982714653015,0.9999982714653015,0.9999982714653015,0.9999982714653015,0.9999982714653015,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,250,1,32x32,3.867,3.867,-4.4,1.399,32,6.432083310414782e-09,2.8743098035022287e-08,1.6281609305224265e-06,0.006597040849737834,0.7849118709564209,0.6160869661653584,2.011400742410284,1.9152593516006169,0.8125
low_frequency,FastNS Muon,fastns_muon,2,1089,250,2,32x32,3.867,3.867,-4.4,1.399,32,6.5793566150773586e-09,2.403569595799127e-07,8.773442687015631e-06,0.014908445533365029,0.9718071818351746,0.9444098285863538,1.2579579024794934,1.11779743324085,0.8125
low_frequency,FastNS Muon,fastns_muon,2,1089,250,3,32x32,3.867,3.867,-4.4,1.399,32,2.540545729345922e-08,9.537284242355782e-08,6.259750762183103e-06,0.011637659184634693,0.9940955638885498,0.988226599543259,1.072201143638395,1.0238603397066521,0.78125
low_frequency,FastNS Muon,fastns_muon,2,1089,250,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,499,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,0.9999997615814209,1.0,1.0,1.0,0.0
low_frequency,FastNS Muon,fastns_muon,2,1089,499,1,32x32,3.867,3.867,-4.4,1.399,32,4.0317371663434187e-10,7.135916479938942e-09,1.3302361878686497e-07,0.0017136753391241686,0.9695964455604553,0.9401174931519506,1.2652862303612966,1.127167189363088,0.875
